ed9eaeb6a707f50154024b24d7efcb874a9795dd,7.764619767597779
ba12c0a2cb367af0467e479c03507c71a805d291,8.5055615013165
b7298b0fe50443a623af9b56792b330c2d052845,8.389233255706603
c60be70309789b39355dc612f36e37090ccad5dc,8.635428618548993
a22a58c5be8aa2c2700619e37f2b7a6e4efa7e6b,8.79051552397643
d5841f944022e9ef49bf6ac9b5546dd82ab2784f,8.45497725760877
eb451c65ea210bed6af798282c2c6205c79f71fd,7.7913518212019826
c3e73d0362e2b21fae6edfcf518063e8a28b7b63,7.80051594839999
df9e2c6cfb6035fa5b26af3b101bacf64e95e913,8.227668996625065
99103791231143dd15aa77f2aeb87b2cd4a1c22e,7.531145748829728
e2ed5ffddf1e60198f9f138810f84b7107ca0561,8.42038462417135
8554d1155712da4bc72ec5921db3227311265359,8.810587851420484
89fe8b96c04597a0fb63dca3a86e5f36e7580940,8.438052209177295
8b65dcf807a9de0c95c0896919da04523176fab8,8.257730823186586
b6e252e4989b3b422d69eae06831ad0bfd396126,7.538913575964454
9e0457ac0f2824c5e725d83bdeee91ed078343b4,8.53366674071009
c9c6d1fdb1bc64d7137f0fb7050e334cbb7c0f6e,8.55735335746866
ed6c052a16794cf2376b1497c505b438e9af69b6,8.404553073418104
c5d903eea354607809419b5e23c869ea16626a59,8.287484007183291
927008a1eb1983b52fe269b504f398ca185603c3,8.702717907166695
fd29d68d81bf469540c56ab7074ad748cd72203c,8.124144628305203
d6f54f87ad964bd1cea20ffceea962f8b6236da3,8.52529017146129
97983f3249349cfcb409b75d5f53e5cbab2bfa5a,8.238996977116447
b72f0fecebc0120609eb4643631055b2e7a31fd7,8.522973670594475
f3a7769633f8060ffee4a0295c55ec9be084e3c0,8.553394900892547
abf736b0441172883ba772951733e73d557598ab,8.119194056433857
af99c21153a5cd9289febb0cc7d1f8cbee810621,7.54770973732847
f5a2b63a98287f49a07f6101717dd4c1048b9903,7.653520645200482
a9947ca4f64f3122a22c7827ae089d48db8fd76d,8.46050651192444
d28c344507f89c41df926794e0d5a96d10349014,8.469803186970001
ac6522ed2e2b8a808bb80970ccffcb6572183349,8.406658098593436
8cf96ad1e77c722694ef03a06a781d61d632f2c0,8.821990647724562
92de4c1319bb3b07781b63801e4599302764dc5f,8.707714604187531
f0cbea39c26f2cf588e04885ddc1a439564bd782,8.806031022855922
f1299639d65fd743440958354f22154e171500d0,7.886415684035515
943f8910b7d79d76726a7c50a996a39a00fb033b,8.60638443996945
fc4d0cb084cf3b98bbe820a9fc36fd437940969e,8.369078247304095
c084f1399d2813131b70acb3920068a454cea6d5,8.041053035664767
979ddec134899a31461a05d820b9d6cad713715b,8.162522210469419
f7d331120e9b3a15cf4a0028849bf050846d5d6a,7.754894299254818
8866a6da23ad8a2abfb243905e0b5e2c98e366bc,8.363567386992331
5c67cd01bb445f9b80d30f2c551d0d42776898fe,8.024035532588591
f408354e704d901dac2f283fc8242d2787ee4813,8.853273712267141
e594aa5283c8b2076ece870504b4b6b2e9c29ca9,8.392070632098463
c5b963fdd21435b56c4cf55f49d652d92fc83093,7.725453863534983
948fbf59cd52083820e8e1682a5bc2a34793997a,8.548705169545153
c399382ea2553528d9b44a9aa6492cee7cf0b5c0,8.65523011316949
541270fc6468b9399001ee5a8bfa0cd380e1db60,8.394977687090876
d2a2d2ee79d993c9821f176d9a248223ee59b3c7,8.467677994680308
911daa5a6058823b007274f35ba038da7ec89a11,8.807447849342227
a5b034cb2c29d312a2e5475da6174e196cfc3c1b,8.794345496181268
da7fa747f59ca321b48b414b2f884d027bc961f8,8.585378842481115
dc87f8c4ae8953d2d0bcaf1a08239547d77cdee8,8.833583431162769
8e3a076971fce919b1a5a0bc62dcef86264a1c24,8.769550945926175
987888aba1d68d84a51fcfef4131d649024e0aec,8.472466793687131
c3635fc4a7b4545fc6df8dcad81f86d1e08c66cc,8.487017521141102
8ef9f17bb904f437ec0a9849d820ed0f86843517,8.570273220607868
addfbcc77f77c6c80cc3e55261cec181722e68cb,8.489151972120661
ca84b66fa8d2c26e91bcd21dea081bb062e51711,8.473634322004033
b80a4c674f6640d304722f4a92eb9b47345f1258,8.392116912521242
a3c251eb71ac7769282f383672f19d3cf66f1b04,8.758019983821562
f2c6f4d1250f2570b4dc5edfa7d0952ec4b7194f,7.763569295416728
be7b5a55c3a0343bda6a2a6ad09c5cfe8714b27f,8.743594137746975
a593667aa30cd094ca66d70dbb5ee98fc64d38f0,8.583323683712262
c67df30ae6cf151f19df3e36d15f0361619ed47a,8.676980482828704
